price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
7969441,7296,2,1,3,yes,no,no,no,yes,yes,no,furnished
4674500,3909,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
7239563,6477,4,2,2,yes,no,no,no,yes,yes,no,furnished
2675844,4382,1,1,1,yes,no,no,no,no,no,no,unfurnished
4948807,6382,3,1,1,yes,no,yes,no,yes,no,yes,semi-furnished
6203976,4701,3,1,4,yes,yes,no,no,yes,no,no,furnished
11856884,7474,4,1,1,yes,yes,yes,no,yes,yes,no,furnished
3421846,5625,2,1,0,yes,no,no,no,no,no,no,unfurnished
5501038,6761,2,2,1,yes,yes,yes,yes,no,no,no,unfurnished
3143794,3400,1,1,0,yes,no,no,no,no,no,no,furnished
8738224,8966,2,2,1,yes,no,no,no,yes,yes,no,furnished
2614072,3672,2,1,1,yes,no,no,no,no,no,no,unfurnished
6317144,6476,3,1,1,yes,yes,yes,no,yes,no,yes,semi-furnished
4538014,4921,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3397243,3954,2,1,1,yes,no,no,no,no,no,no,semi-furnished
4146285,7826,1,1,1,yes,no,no,no,no,no,no,furnished
5849247,3245,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
8469380,5847,2,1,3,yes,yes,yes,no,yes,no,yes,semi-furnished
7207057,5752,3,1,1,yes,yes,no,no,yes,yes,no,semi-furnished
5757529,5232,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
7705763,6175,3,1,3,yes,no,no,no,yes,yes,no,unfurnished
2682214,2587,3,1,1,yes,no,yes,no,no,yes,no,unfurnished
4174260,3549,2,2,1,yes,no,yes,no,no,no,no,unfurnished
3464412,3051,3,1,2,yes,no,no,no,no,no,no,unfurnished
9100606,8278,3,1,4,yes,no,no,no,yes,yes,no,furnished
4452418,5475,3,1,1,yes,no,no,no,no,yes,yes,unfurnished
2761283,3637,2,1,0,yes,no,no,no,no,yes,no,semi-furnished
6232996,7116,2,1,1,yes,yes,yes,no,yes,yes,yes,unfurnished
4889556,4278,1,1,0,yes,no,yes,no,no,yes,no,semi-furnished
4589357,4186,2,1,2,yes,no,no,no,no,yes,no,furnished
2799541,3449,2,1,1,no,no,no,no,no,no,no,semi-furnished
9260476,6351,4,2,1,yes,no,no,no,yes,no,yes,semi-furnished
4269234,4134,1,1,2,yes,no,no,no,no,yes,no,semi-furnished
5198673,2831,2,2,1,no,no,yes,no,yes,yes,no,semi-furnished
4606921,3658,3,1,1,yes,no,no,no,yes,no,no,furnished
2535781,2903,2,1,1,no,no,no,no,no,no,no,unfurnished
7401747,6463,3,1,4,yes,no,no,no,yes,yes,no,unfurnished
4038638,3969,3,1,1,yes,no,no,no,no,no,no,furnished
3442475,3989,2,1,1,yes,no,no,no,no,no,no,unfurnished
5673394,5796,3,1,2,yes,yes,no,no,yes,no,yes,semi-furnished
3147480,3824,4,1,1,yes,no,no,no,no,no,no,semi-furnished
4573273,3859,3,1,1,yes,no,yes,no,no,no,no,furnished
6267305,6744,2,1,1,yes,yes,yes,no,no,yes,yes,semi-furnished
4639680,4253,3,1,0,yes,no,no,no,no,no,yes,semi-furnished
4287251,4125,3,1,1,yes,yes,yes,no,no,yes,no,semi-furnished
7621277,6502,2,1,1,yes,no,yes,no,yes,no,yes,furnished
3062239,3886,1,1,0,yes,no,no,no,no,no,no,unfurnished
6815150,6544,3,1,3,yes,no,no,no,yes,no,yes,furnished
2764514,3336,2,1,2,no,no,no,no,no,no,no,semi-furnished
6088835,7224,3,1,0,yes,yes,yes,no,no,no,yes,unfurnished
3444249,3369,4,1,1,no,no,no,no,no,yes,no,semi-furnished
9166388,4501,2,2,2,yes,yes,no,no,yes,yes,no,furnished
5156555,4584,4,2,2,yes,no,yes,no,no,yes,no,semi-furnished
3264346,3594,2,1,1,yes,no,yes,no,no,no,no,semi-furnished
3504121,3247,3,1,1,no,no,yes,no,no,no,no,semi-furnished
3347120,7109,3,1,1,no,no,no,no,no,no,no,unfurnished
4440797,4317,3,1,1,yes,no,no,no,no,no,no,furnished
8268886,6136,3,2,1,yes,yes,yes,no,no,yes,no,unfurnished
4098689,3888,3,2,1,no,no,no,no,no,no,no,semi-furnished
4590898,3631,3,1,2,yes,no,no,no,no,no,no,semi-furnished
3714662,3890,2,1,2,yes,yes,yes,no,no,no,no,semi-furnished
3161745,3940,2,1,1,no,no,no,no,no,no,no,unfurnished
4963979,3320,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
4741038,5954,2,1,1,yes,no,yes,no,yes,no,no,furnished
8598728,7737,3,1,0,yes,yes,yes,no,yes,no,no,furnished
3793661,4247,4,1,0,no,no,yes,no,no,no,no,unfurnished
5435722,3419,3,2,1,yes,no,yes,no,no,no,no,semi-furnished
5746637,4794,2,1,3,yes,no,no,no,no,no,no,furnished
4737155,3393,2,1,2,yes,no,yes,no,no,yes,no,semi-furnished
4130867,3631,3,1,2,yes,no,no,no,no,no,yes,semi-furnished
7013817,12514,4,1,2,yes,no,no,no,no,yes,yes,furnished
1697547,3800,2,1,0,yes,no,no,no,no,no,no,unfurnished
6086263,4756,2,2,3,yes,yes,no,no,yes,no,no,furnished
5659549,6570,4,2,2,yes,yes,yes,no,no,no,yes,semi-furnished
6392769,6038,2,1,2,yes,no,no,yes,no,yes,yes,semi-furnished
6962198,6235,3,1,1,yes,no,no,no,yes,no,no,furnished
3353389,3851,1,1,0,yes,no,no,no,no,no,no,unfurnished
7356722,6647,2,1,4,yes,no,no,no,yes,yes,yes,furnished
3113123,3085,2,1,2,no,no,no,no,no,no,no,furnished
6411451,6763,2,2,4,yes,no,yes,no,no,no,yes,furnished
1780706,2365,2,1,0,no,no,no,no,no,no,no,semi-furnished
5674990,7230,2,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
2913178,5916,2,1,1,yes,no,no,no,no,no,no,semi-furnished
4542026,2802,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
4354913,5660,1,1,0,yes,no,no,no,yes,yes,no,unfurnished
7987242,5907,2,1,4,yes,yes,no,no,yes,yes,no,unfurnished
7524444,5741,2,1,2,yes,yes,no,no,yes,no,no,semi-furnished
8795295,8556,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5861245,3570,4,1,1,yes,yes,no,no,yes,no,no,furnished
3687785,3679,1,1,0,yes,no,no,no,no,no,no,furnished
4985892,2926,2,1,2,yes,no,no,no,no,no,no,semi-furnished
4058834,5861,1,1,0,yes,no,no,no,yes,no,no,semi-furnished
3492103,4171,2,1,2,yes,no,no,no,no,no,no,semi-furnished
3163198,4325,2,1,0,no,no,no,no,no,no,no,unfurnished
4697203,4067,2,1,2,yes,no,no,no,no,no,no,semi-furnished
5092960,2697,2,1,1,no,no,yes,no,yes,no,no,semi-furnished
3320353,3123,3,1,1,no,no,no,no,no,no,no,furnished
4384251,7876,2,1,0,yes,no,yes,no,no,yes,no,semi-furnished
3971595,3867,1,1,2,yes,yes,yes,no,no,no,no,semi-furnished
2225741,3810,1,1,0,no,no,no,no,no,no,no,unfurnished
7382716,5185,3,1,3,yes,no,no,no,yes,yes,no,semi-furnished
6359320,8048,3,1,3,yes,no,no,no,yes,yes,no,unfurnished
3479480,3541,3,1,2,yes,no,no,no,yes,yes,no,unfurnished
4340010,8331,3,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3223094,5631,3,1,0,yes,no,no,no,no,no,no,unfurnished
6304490,3757,2,1,2,yes,no,no,yes,no,yes,no,semi-furnished
2394041,2752,4,1,1,yes,no,no,no,no,no,no,furnished
4708358,3441,2,1,2,yes,no,yes,no,no,yes,no,semi-furnished
6223818,15792,3,1,1,yes,no,no,no,yes,yes,no,semi-furnished
3442370,4729,3,1,2,no,no,no,no,no,no,no,unfurnished
4069421,4624,2,1,0,yes,no,yes,no,no,no,no,furnished
8793906,8632,3,1,0,yes,no,no,no,no,yes,no,semi-furnished
4565160,2950,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
7679361,6274,3,1,4,yes,no,no,no,yes,no,no,unfurnished
2509521,2897,2,1,1,no,no,no,no,no,no,no,unfurnished
4998839,6037,2,1,1,yes,yes,yes,no,yes,no,no,semi-furnished
2595362,2866,2,1,0,no,no,no,no,no,no,no,unfurnished
4892317,4665,2,1,1,yes,no,yes,no,yes,no,no,semi-furnished
4244553,4554,3,1,1,yes,no,no,no,no,no,no,furnished
3671843,2516,4,1,0,no,no,yes,no,yes,no,no,furnished
7173373,5820,2,1,4,yes,no,no,no,yes,no,no,furnished
5883959,5328,4,2,1,yes,no,no,no,yes,yes,no,unfurnished
5766018,11847,2,1,2,yes,no,no,no,no,yes,yes,semi-furnished
5080661,8399,3,2,1,yes,yes,yes,no,no,no,no,semi-furnished
3766594,3616,2,1,0,yes,no,no,yes,no,no,no,semi-furnished
3253189,3214,4,1,1,yes,no,yes,no,yes,no,no,unfurnished
6789063,6251,2,1,1,yes,no,no,no,yes,yes,no,furnished
3128910,3149,3,1,0,no,no,no,no,yes,no,no,unfurnished
1800723,3085,1,1,0,no,no,no,no,no,yes,no,unfurnished
4071792,3396,1,1,0,yes,no,no,yes,no,yes,no,furnished
2258471,3573,2,1,1,yes,no,no,no,no,no,no,unfurnished
9164190,5886,3,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3183742,5408,3,1,0,yes,no,yes,no,no,no,no,unfurnished
2499983,3763,1,2,2,yes,no,yes,no,no,yes,no,furnished
4666298,2944,3,1,3,yes,no,no,no,no,no,no,semi-furnished
5281442,2765,3,2,2,no,yes,yes,no,no,no,no,furnished
3896665,8075,3,1,1,yes,no,no,no,yes,yes,no,semi-furnished
4478665,4006,2,1,2,yes,no,no,no,no,no,yes,semi-furnished
7331393,8810,3,2,3,yes,yes,no,no,yes,no,yes,furnished
4115879,7887,3,1,0,yes,no,yes,no,no,yes,no,semi-furnished
3936096,3722,2,1,0,yes,no,no,no,no,no,no,semi-furnished
9645262,3510,4,1,1,yes,no,no,yes,no,yes,no,furnished
3608072,3511,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
3590878,3970,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4583502,3817,3,1,1,yes,no,no,no,yes,no,no,furnished
5617994,4747,3,1,2,yes,yes,yes,no,yes,no,no,furnished
3294256,4208,2,1,0,yes,no,no,no,no,no,no,unfurnished
3360725,7781,3,1,0,no,no,no,no,no,no,no,unfurnished
3816325,6950,4,1,2,no,no,no,no,no,no,no,furnished
5270271,2903,3,2,2,no,yes,yes,no,no,no,no,furnished
9105958,8079,2,2,4,yes,no,no,no,yes,yes,no,furnished
3873474,2098,1,1,2,yes,yes,no,no,no,no,yes,semi-furnished
7369119,8766,3,2,3,yes,yes,no,no,yes,no,yes,furnished
5692698,3555,2,2,1,yes,no,no,no,no,yes,no,semi-furnished
2991698,6168,2,1,0,yes,no,no,no,no,no,no,semi-furnished
2256557,1951,3,1,1,no,no,no,yes,no,no,no,unfurnished
2731917,5939,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5869431,5386,3,1,2,yes,yes,yes,no,yes,no,yes,unfurnished
3610448,3313,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
3798032,3520,2,1,0,yes,no,no,no,yes,no,no,unfurnished
7376551,5798,3,2,3,yes,no,no,no,yes,yes,no,furnished
4733945,5805,2,1,0,yes,yes,yes,no,yes,no,no,semi-furnished
3153612,1625,2,1,1,no,no,yes,no,no,no,no,unfurnished
3016511,3104,2,1,1,no,no,no,no,no,no,no,unfurnished
5754650,10381,4,2,1,yes,no,no,no,no,no,no,semi-furnished
3534664,7137,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
6151403,8705,3,1,1,yes,no,yes,no,no,no,yes,furnished
7581203,6021,2,2,4,yes,no,no,no,yes,no,no,furnished
4789053,7566,4,1,1,yes,no,no,no,yes,yes,no,furnished
5706600,6251,2,1,0,yes,yes,yes,no,yes,yes,yes,furnished
4560275,5368,1,1,2,yes,no,no,no,no,no,yes,semi-furnished
4020376,3055,3,1,2,yes,no,no,no,no,no,no,furnished
2843855,4153,2,1,2,no,no,no,yes,no,no,no,unfurnished
7463873,4249,3,2,1,yes,no,yes,no,no,yes,no,unfurnished
3186056,8801,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
4281535,5611,1,1,0,yes,no,no,no,yes,no,no,semi-furnished
3917179,3797,3,2,1,yes,no,no,yes,no,yes,no,semi-furnished
6236535,6840,3,1,2,yes,no,yes,no,no,no,yes,unfurnished
3100126,7914,1,1,1,yes,no,no,no,no,no,no,unfurnished
4113182,4541,1,1,0,yes,no,no,no,yes,yes,no,furnished
6791397,6773,2,1,3,yes,no,yes,no,no,no,yes,furnished
3069836,9221,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
7737692,5745,2,2,3,yes,no,no,no,yes,yes,no,furnished
6244418,4033,2,2,3,yes,no,no,no,yes,yes,no,semi-furnished
8697876,7264,2,1,4,yes,no,no,no,yes,yes,no,unfurnished
2131324,2481,2,1,1,yes,no,no,no,no,no,no,unfurnished
8867500,6504,3,1,2,yes,yes,yes,no,yes,no,yes,unfurnished
4869111,12940,3,1,1,yes,no,no,no,no,yes,no,furnished
4524295,3893,2,1,2,yes,no,yes,no,no,yes,no,semi-furnished
3355879,2903,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
3690720,2934,3,1,3,yes,no,no,no,no,no,yes,furnished
4228510,8081,2,1,1,yes,no,yes,no,no,yes,no,semi-furnished
1947199,2883,2,1,0,no,no,no,no,no,no,no,unfurnished
2523462,4211,2,1,1,yes,no,no,no,no,no,no,unfurnished
3435470,3559,3,1,0,no,no,no,no,yes,no,no,unfurnished
3329786,2383,1,1,1,no,no,no,no,yes,no,no,unfurnished
5429133,8463,3,1,0,yes,no,no,no,yes,yes,no,furnished
3571134,3127,3,1,1,yes,no,no,no,no,no,no,unfurnished
4122690,4097,3,1,3,yes,no,no,no,no,no,no,semi-furnished
3250869,2978,2,1,1,no,no,no,no,no,no,no,furnished
5613324,7499,3,1,0,yes,no,yes,no,no,yes,yes,unfurnished
3653019,3090,1,2,0,no,no,yes,no,no,no,no,semi-furnished
8645500,4287,3,1,1,yes,no,yes,yes,no,yes,no,semi-furnished
3449212,5201,4,1,3,no,no,no,no,no,no,no,semi-furnished
5624434,4571,4,1,2,yes,no,no,no,yes,yes,yes,semi-furnished
5512916,3274,3,2,0,yes,yes,yes,no,yes,no,no,furnished
2885091,3537,3,1,1,no,no,no,no,no,no,no,unfurnished
3093192,2572,1,1,0,yes,no,no,no,yes,no,no,unfurnished
6085394,3938,3,1,3,yes,no,no,no,yes,yes,no,semi-furnished
3739095,3507,2,1,0,yes,no,no,no,no,no,no,semi-furnished
6404905,3957,2,1,2,yes,no,yes,yes,no,yes,no,furnished
3925296,3317,1,1,1,yes,no,no,no,no,no,yes,semi-furnished
5664693,5238,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
3355363,7566,1,1,0,yes,no,no,no,no,no,no,semi-furnished
5483900,5171,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
4618899,5204,3,1,2,yes,no,no,no,no,yes,yes,unfurnished
4161043,2515,4,2,1,no,no,no,no,no,no,no,semi-furnished
6052139,8715,3,1,2,yes,no,no,no,yes,yes,no,unfurnished
5242513,6705,4,1,1,no,no,no,no,yes,no,no,semi-furnished
4584200,4156,2,1,2,yes,no,no,no,no,no,no,furnished
3953362,8367,3,1,0,yes,no,no,no,yes,yes,no,semi-furnished
5552844,4795,4,1,1,yes,no,no,no,no,yes,no,semi-furnished
4699910,5669,3,1,1,yes,yes,no,no,yes,yes,no,semi-furnished
12368546,10211,3,2,2,yes,no,yes,no,no,yes,yes,semi-furnished
5910073,7646,2,1,0,yes,yes,yes,no,yes,yes,yes,semi-furnished
3068733,3827,2,1,1,yes,no,no,no,no,no,no,unfurnished
5805053,4928,3,1,1,yes,yes,yes,no,no,no,no,unfurnished
2979630,3257,2,1,2,no,no,no,no,no,no,no,unfurnished
3359181,3600,2,1,0,yes,no,no,no,no,yes,yes,unfurnished
5090202,4546,3,1,1,yes,no,yes,no,yes,no,no,semi-furnished
3991282,2878,2,1,1,yes,no,yes,no,yes,no,no,unfurnished
3774392,3118,2,2,1,yes,no,yes,no,no,yes,no,semi-furnished
4805389,4039,3,1,2,yes,no,no,no,no,no,no,unfurnished
3712268,5205,1,1,0,yes,no,no,no,no,no,no,furnished
2869532,2786,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3415250,3695,1,1,0,yes,no,no,no,no,no,no,furnished
8186533,6191,2,2,3,yes,yes,yes,no,yes,no,yes,semi-furnished
3019020,4324,2,1,2,yes,no,no,no,yes,no,no,unfurnished
8814095,3486,4,2,1,yes,no,no,yes,no,yes,no,furnished
6165229,6669,3,1,0,yes,yes,yes,no,yes,yes,yes,semi-furnished
4096821,3430,3,1,2,yes,no,yes,no,no,yes,yes,semi-furnished
2818821,3309,3,1,1,no,no,no,no,no,yes,no,semi-furnished
4991132,5983,1,1,0,yes,yes,yes,no,yes,no,no,semi-furnished
4473175,3666,2,1,1,yes,no,yes,no,no,no,no,furnished
4721884,4681,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
4377918,5008,4,1,1,yes,yes,yes,no,no,no,yes,furnished
4188027,3534,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3126875,2208,2,1,2,no,no,yes,no,no,no,no,semi-furnished
4592447,5582,2,1,1,yes,yes,no,no,yes,yes,no,semi-furnished
4234497,2705,4,2,1,no,no,no,no,no,no,no,semi-furnished
8093229,6260,3,1,4,yes,yes,no,no,yes,yes,no,unfurnished
5134309,3486,2,1,1,no,no,no,no,yes,no,no,semi-furnished
8801927,5332,4,1,1,yes,no,yes,no,yes,yes,yes,semi-furnished
3374028,4265,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
5378720,10318,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3225346,3393,3,1,2,yes,no,no,no,yes,yes,no,unfurnished
6542923,6756,1,2,3,yes,no,yes,no,no,no,yes,furnished
7655204,6218,3,2,2,yes,yes,no,no,yes,yes,no,semi-furnished
8513738,4656,3,1,1,yes,yes,yes,no,yes,no,no,furnished
8459759,6960,2,2,1,yes,yes,yes,no,yes,yes,no,unfurnished
3213754,2109,2,1,2,yes,no,yes,no,no,no,yes,furnished
8325554,7140,3,1,3,yes,no,no,no,yes,yes,no,semi-furnished
3986602,3755,2,1,2,yes,yes,yes,no,no,no,no,semi-furnished
2582990,3070,2,1,2,no,no,no,no,no,no,no,semi-furnished
2558840,3141,2,1,0,no,no,no,no,no,no,no,unfurnished
6595203,11894,4,2,2,yes,no,no,no,no,yes,yes,furnished
6294361,3918,3,1,0,yes,no,yes,no,no,yes,no,semi-furnished
4903519,4576,2,1,0,yes,no,no,no,yes,no,yes,semi-furnished
4489745,3764,2,1,2,yes,no,no,no,no,no,no,unfurnished
6926078,6560,3,1,3,yes,no,no,no,yes,no,yes,furnished
9948095,5720,3,2,4,yes,yes,no,no,yes,no,yes,unfurnished
2923774,3146,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
3776594,3822,1,1,0,yes,no,yes,no,yes,yes,no,furnished
4937667,3017,3,1,1,yes,no,yes,no,no,no,no,unfurnished
5785440,6574,2,1,1,yes,yes,yes,no,no,yes,yes,furnished
4282541,3606,4,1,2,yes,no,no,no,no,yes,no,furnished
3307099,3295,1,1,1,yes,no,no,no,no,yes,no,unfurnished
3615455,6963,3,1,2,no,no,no,no,no,yes,no,furnished
6539762,6377,2,1,0,yes,yes,yes,no,yes,no,yes,semi-furnished
4417708,3860,3,1,1,yes,no,no,no,no,yes,yes,semi-furnished
6157006,9391,3,1,1,yes,no,yes,no,no,yes,yes,furnished
2730976,5834,2,1,1,yes,no,no,no,no,no,no,semi-furnished
4802291,3861,3,1,1,yes,no,no,no,no,yes,yes,semi-furnished
5784554,6079,3,2,1,yes,no,yes,no,no,yes,yes,furnished
3926657,3575,2,1,1,yes,no,no,no,no,no,no,semi-furnished
7761678,5946,4,2,4,yes,no,no,no,no,yes,no,semi-furnished
4288081,6280,2,1,1,yes,no,yes,no,no,yes,no,semi-furnished
5781386,4616,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3199336,4009,2,1,0,yes,no,no,no,no,no,no,unfurnished
5684899,10473,3,2,1,yes,no,no,no,no,yes,no,semi-furnished
4069758,5827,3,1,1,yes,no,no,yes,no,yes,no,semi-furnished
4286878,3436,2,1,2,yes,no,no,no,no,no,no,semi-furnished
2464816,3077,3,1,1,no,no,no,no,no,no,no,unfurnished
6740036,8875,1,1,0,yes,no,no,no,yes,no,no,semi-furnished
3234077,3756,1,1,0,no,no,no,no,yes,no,no,unfurnished
3370647,3652,4,1,2,yes,no,no,no,no,yes,no,unfurnished
8542980,7476,3,2,4,yes,no,no,no,yes,yes,no,unfurnished
4059583,4058,3,1,1,yes,no,no,no,no,no,no,furnished
5107216,4304,4,1,2,yes,no,yes,no,yes,no,no,furnished
4599680,2985,3,1,2,yes,no,no,no,no,no,yes,semi-furnished
4178041,4096,2,1,2,yes,no,no,no,no,yes,no,semi-furnished
2965998,3847,2,1,2,yes,no,no,no,no,no,no,unfurnished
5036175,3011,3,1,1,yes,yes,yes,no,no,no,no,furnished
4053552,2931,2,1,1,yes,no,no,no,no,no,no,semi-furnished
2422856,2982,3,1,2,no,no,no,no,no,no,no,semi-furnished
3357382,3525,4,1,1,yes,no,yes,no,no,no,no,unfurnished
3662449,2182,3,2,1,no,no,no,no,no,no,no,unfurnished
4636303,3429,1,1,1,yes,no,no,no,no,no,yes,furnished
4050488,3281,2,1,0,yes,no,no,yes,no,yes,no,furnished
3670184,7404,1,1,0,yes,no,no,no,no,yes,no,semi-furnished
5626620,6661,3,1,1,yes,yes,yes,yes,no,no,no,unfurnished
4393639,6543,1,1,0,yes,no,yes,no,yes,yes,no,furnished
12526569,7717,4,1,2,yes,no,yes,no,yes,yes,yes,furnished
6051106,6304,2,1,1,yes,no,yes,no,yes,no,yes,furnished
3068883,4506,2,1,0,yes,no,no,no,no,no,no,furnished
2897591,4748,2,1,0,yes,no,no,no,no,no,no,furnished
2763345,2544,3,1,1,yes,no,yes,no,no,no,no,unfurnished
2749530,3731,3,3,2,no,yes,no,no,no,no,no,unfurnished
6527826,12401,3,2,2,yes,no,no,no,no,yes,yes,furnished
3745294,3720,1,1,1,yes,no,no,no,no,no,no,furnished
5335572,4589,3,1,0,no,no,yes,no,yes,yes,no,semi-furnished
11037330,7546,4,1,1,yes,yes,yes,no,yes,yes,no,furnished
5136827,7683,2,1,1,yes,yes,yes,yes,no,no,no,semi-furnished
7580610,6129,3,2,3,yes,no,no,no,yes,yes,no,furnished
5720241,6222,2,1,0,yes,yes,yes,no,yes,yes,yes,furnished
1940749,3017,1,1,0,no,no,no,no,no,yes,no,unfurnished
3297171,2682,2,1,1,no,no,no,no,no,no,no,furnished
4008923,4415,4,1,1,yes,no,no,no,yes,no,no,semi-furnished
4143128,3662,4,1,1,yes,no,no,no,no,yes,no,furnished
1961220,3831,1,1,0,yes,no,no,no,no,no,no,unfurnished
3551786,4640,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3078686,3957,3,1,2,yes,no,no,no,no,no,no,unfurnished
3876830,4181,1,1,1,yes,no,no,no,no,no,no,semi-furnished
7086767,6040,2,1,0,yes,no,no,no,yes,no,no,furnished
3334860,2477,2,1,1,no,no,no,no,yes,no,no,unfurnished
8592692,6755,2,1,3,yes,no,no,no,yes,yes,no,semi-furnished
2623064,3102,1,1,2,yes,no,no,no,no,no,no,furnished
5098673,6878,2,1,2,yes,yes,yes,no,no,yes,yes,furnished
4702262,8485,4,1,4,yes,no,no,no,no,yes,no,unfurnished
4295853,4417,3,2,2,yes,no,no,no,yes,yes,no,semi-furnished
8460963,5607,3,1,1,yes,no,yes,no,yes,no,yes,semi-furnished
4101244,3623,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
2886859,3021,2,1,2,yes,no,no,no,no,no,no,semi-furnished
3909663,3695,2,1,1,yes,no,no,no,no,no,no,semi-furnished
2850848,2718,2,1,0,no,no,no,no,no,no,no,furnished
4038907,5677,4,2,2,no,no,yes,no,no,no,no,unfurnished
3622220,3522,1,1,0,yes,no,no,no,no,yes,no,semi-furnished
6241609,7623,2,1,0,yes,yes,yes,no,yes,yes,yes,unfurnished
4687510,4161,3,1,0,yes,yes,yes,no,yes,no,no,unfurnished
5517499,4562,1,2,1,yes,no,no,no,yes,yes,no,semi-furnished
5920886,15767,2,1,0,yes,no,no,no,yes,yes,no,semi-furnished
6244558,7018,3,1,1,yes,no,yes,no,yes,yes,yes,semi-furnished
3309528,2245,3,1,1,yes,no,yes,no,no,no,yes,furnished
4986289,3696,1,1,1,no,yes,yes,no,no,no,no,semi-furnished
3314136,2150,2,1,1,yes,no,yes,no,no,no,yes,furnished
4679758,4294,2,1,1,no,yes,yes,no,yes,no,no,semi-furnished
6944697,7506,4,2,4,yes,yes,no,no,yes,yes,no,semi-furnished
4935681,9124,1,1,1,yes,no,yes,no,yes,yes,no,semi-furnished
2794430,2738,1,1,1,no,no,no,no,no,no,no,furnished
9849207,13467,2,1,2,yes,no,yes,no,yes,yes,yes,furnished
2499828,3217,3,1,1,no,no,no,no,no,no,no,unfurnished
4062892,4617,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
8437076,5771,3,3,1,yes,yes,yes,no,no,no,no,unfurnished
3903383,3303,4,1,2,yes,no,no,no,no,no,no,furnished
3067052,3310,2,1,1,no,no,no,no,no,no,no,semi-furnished
6672138,4800,3,1,4,yes,yes,no,no,yes,no,no,furnished
5974834,5116,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
3340738,3456,3,1,1,yes,no,no,no,yes,yes,no,unfurnished
2923485,3387,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
3268221,4381,2,1,0,no,no,no,no,no,yes,no,unfurnished
7989194,5567,3,1,1,yes,no,yes,no,yes,yes,yes,semi-furnished
4093611,3509,3,1,2,yes,no,yes,no,no,no,no,unfurnished
7244282,6138,3,2,1,yes,yes,no,no,no,no,no,semi-furnished
3222587,2908,2,1,0,no,no,no,no,yes,no,no,unfurnished
4116266,4572,3,1,1,yes,no,yes,no,no,no,no,furnished
3875061,3263,3,2,2,yes,no,no,no,no,no,no,furnished
3043298,3439,1,1,1,no,no,yes,no,no,no,no,semi-furnished
4344548,3404,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
1926280,3068,2,1,1,no,no,no,no,no,no,no,unfurnished
2932755,2992,2,1,1,no,no,no,no,no,no,no,unfurnished
6498798,6507,3,1,3,yes,no,no,no,yes,no,yes,furnished
2486357,3111,2,1,2,no,no,no,no,no,no,no,semi-furnished
6323446,6561,2,1,0,yes,yes,yes,no,no,yes,yes,furnished
3123087,3775,2,1,0,yes,no,no,no,no,no,no,unfurnished
3176418,3710,1,1,1,yes,no,no,no,no,no,no,unfurnished
8294677,6208,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
3854971,4454,3,1,2,no,no,yes,no,yes,no,no,semi-furnished
4305581,7418,1,1,0,yes,no,no,no,no,yes,no,furnished
7140435,8950,3,1,1,yes,no,yes,no,yes,yes,no,furnished
6256316,3176,4,1,2,yes,no,no,no,no,yes,no,semi-furnished
3533914,4167,2,1,1,yes,no,no,no,no,no,no,unfurnished
6606523,6612,1,1,0,yes,yes,yes,no,no,yes,yes,furnished
3656357,3756,2,1,1,yes,no,no,no,yes,no,no,unfurnished
3258063,3725,2,1,1,no,no,no,no,yes,no,no,unfurnished
4779152,3901,2,1,2,yes,no,no,no,no,yes,no,furnished
3288411,3608,4,1,2,yes,no,no,no,no,no,no,semi-furnished
